Date,Open,High,Low,Close,Volume
2013-01-01,37.596837944664,37.596837944664,36.4268774703557,36.7430830039526,22500
2013-01-02,36.4268774703557,36.99604743083,36.4268774703557,36.7747035573123,16500
2013-01-03,36.6798418972332,36.6798418972332,35.8893280632411,36.1739130434783,16500
2013-01-06,36.0474308300395,36.3320158102767,35.9525691699605,36.1106719367589,11500
2013-01-07,36.1106719367589,36.2371541501976,35.9525691699605,36.0790513833992,4500
2013-01-08,36.395256916996,36.395256916996,35.7312252964427,35.7312252964427,23000
2013-01-09,35.8893280632411,35.8893280632411,35.1936758893281,35.4782608695652,17500
2013-01-10,35.5098814229249,36.0474308300395,35.5098814229249,35.8260869565217,6500
2013-01-13,35.8577075098814,35.8893280632411,35.2569169960474,35.5731225296443,14500
2013-01-14,35.604743083004,35.6363636363636,35.5731225296443,35.5731225296443,10500
2013-01-15,35.5731225296443,35.604743083004,35.3201581027668,35.4782608695652,9000
2013-01-16,35.5731225296443,36.6798418972332,35.1304347826087,36.2687747035573,39500
2013-01-17,36.3636363636364,36.6798418972332,36.0474308300395,36.5217391304348,36000
2013-01-20,36.5217391304348,36.7430830039526,36.1106719367589,36.5849802371542,33500
2013-01-21,36.5217391304348,36.5849802371542,36.0474308300395,36.4584980237154,22500
2013-01-22,36.4268774703557,36.5849802371542,36.4268774703557,36.5217391304348,18000
2013-01-23,36.8379446640316,37.3122529644269,36.7430830039526,37.2490118577075,76000
2013-01-24,37.4703557312253,37.7865612648221,36.99604743083,37.4387351778656,54000
2013-01-27,37.6600790513834,39.0513833992095,37.6600790513834,38.4822134387352,90500
2013-01-28,38.6086956521739,38.7351778656126,37.8181818181818,38.0395256916996,66500
2013-01-29,38.5138339920949,38.5138339920949,37.9446640316205,38.3557312252964,105000
2013-01-30,38.5770750988142,38.8932806324111,37.7865612648221,37.9762845849802,82000
2013-01-31,38.102766798419,38.102766798419,37.4071146245059,37.5335968379447,61500
2013-02-03,37.6284584980237,39.1462450592885,37.5335968379447,37.9130434782609,73000
2013-02-04,37.9446640316205,38.102766798419,37.3122529644269,37.5652173913043,57000
2013-02-05,37.3122529644269,38.2292490118577,37.3122529644269,38.0079051383399,52000
2013-02-06,37.9446640316205,38.6086956521739,37.9446640316205,38.3241106719368,79000
2013-02-07,38.2608695652174,38.2608695652174,37.7865612648221,37.9762845849802,27000
2013-02-10,37.4703557312253,38.1660079051383,37.4703557312253,38.0395256916996,58500
2013-02-11,37.9762845849802,38.9881422924901,37.9762845849802,38.798418972332,64500
2013-02-12,38.9881422924901,39.0513833992095,38.2608695652174,38.3873517786561,65500
2013-02-13,38.2608695652174,38.8932806324111,37.9446640316205,38.197628458498,28000
2013-02-14,38.5770750988142,38.5770750988142,38.1343873517786,38.2608695652174,23500
2013-02-17,38.6719367588933,38.6719367588933,38.0079051383399,38.0395256916996,81000
2013-02-18,38.8932806324111,38.8932806324111,37.7865612648221,37.8498023715415,47500
2013-02-19,37.3438735177866,37.6284584980237,36.99604743083,37.1857707509881,35500
2013-02-20,37.9130434782609,37.9446640316205,36.6798418972332,36.901185770751,40000
2013-02-24,36.0474308300395,36.6798418972332,35.7312252964427,35.9841897233202,36500
2013-02-25,37.3122529644269,37.3122529644269,36.2055335968379,36.3636363636364,11000
2013-02-26,37.2490118577075,37.2490118577075,36.2371541501976,36.3636363636364,16000
2013-02-27,36.1106719367589,36.2055335968379,33.6758893280632,34.0869565217391,52000
2013-02-28,33.8656126482213,36.3636363636364,33.5494071146245,35.8893280632411,60500
2013-03-03,33.6758893280632,33.802371541502,33.3596837944664,33.4545454545455,27000
2013-03-04,33.802371541502,34.7509881422925,33.7391304347826,34.0869565217391,19000
2013-03-05,33.8339920948617,33.8339920948617,33.7075098814229,33.7391304347826,5000
2013-03-06,34.4664031620553,34.4664031620553,31.6205533596838,33.7391304347826,29500
2013-03-07,32.600790513834,34.1185770750988,32.1264822134387,33.3596837944664,72000
2013-03-10,33.3913043478261,33.5177865612648,32.7588932806324,33.201581027668,48500
2013-03-11,32.7272727272727,33.6758893280632,32.2213438735178,32.600790513834,20000
2013-03-12,32.2845849802371,33.3913043478261,32.2845849802371,33.0750988142292,7500
2013-03-13,34.1501976284585,34.1501976284585,33.3596837944664,33.5177865612648,19000
2013-03-14,33.8339920948617,35.098814229249,33.201581027668,33.897233201581,17500
2013-03-18,35.5415019762846,35.5415019762846,33.5494071146245,33.7391304347826,7500
2013-03-19,34.7826086956522,34.7826086956522,34.1501976284585,34.3715415019763,27500
2013-03-20,33.9604743083004,34.7193675889328,33.3913043478261,33.9288537549407,19500
2013-03-24,31.6205533596838,34.3083003952569,31.6205533596838,32.5059288537549,165500
2013-03-25,32.5691699604743,32.8853754940711,32.1897233201581,32.3162055335968,31500
2013-03-27,32.2529644268775,32.2529644268775,31.6521739130435,32.0948616600791,48000
2013-03-28,32.2529644268775,33.1699604743083,31.9683794466403,32.6640316205534,66500
2013-03-31,32.2845849802371,32.3478260869565,31.3675889328063,31.4624505928854,57000
2013-04-01,30.2608695652174,30.8300395256917,30.2608695652174,30.4189723320158,45500
2013-04-02,31.304347826087,32.2529644268775,30.3557312252964,31.6521739130435,47000
2013-04-04,31.304347826087,31.304347826087,30.0079051383399,30.3557312252964,88000
2013-04-07,30.3873517786561,30.6403162055336,30.0395256916996,30.4505928853755,48000
2013-04-08,30.0711462450593,30.3241106719368,30.0395256916996,30.0395256916996,26000
2013-04-09,30.3557312252964,31.1462450592885,30.0711462450593,30.5138339920949,28500
2013-04-10,30.4505928853755,30.9565217391304,30.3557312252964,30.5454545454545,20000
2013-04-11,30.3557312252964,30.9249011857707,30.3557312252964,30.7351778656126,8500
2013-04-15,30.6086956521739,31.5889328063241,30.102766798419,31.0197628458498,19500
2013-04-16,30.4505928853755,30.5138339920949,29.8181818181818,30.2608695652174,21000
2013-04-17,29.8814229249012,30.3241106719368,29.8814229249012,30.2292490118577,8000
2013-04-18,30.2292490118577,30.8300395256917,30.0395256916996,30.6086956521739,30000
2013-04-21,29.9130434782609,30.0711462450593,29.7865612648221,29.9130434782609,23000
2013-04-22,30.0395256916996,30.0395256916996,29.9130434782609,30.0079051383399,12500
2013-04-23,29.9762845849802,30.2292490118577,29.9762845849802,30.0395256916996,5500
2013-04-24,29.7233201581028,30.6719367588933,29.7233201581028,30.3557312252964,19500
2013-04-25,29.8181818181818,30.5138339920949,29.7865612648221,30.2924901185771,20500
2013-04-28,30.102766798419,30.5138339920949,30.102766798419,30.2924901185771,29000
2013-04-29,30.0395256916996,30.3557312252964,30.0395256916996,30.1343873517787,51500
2013-04-30,30.0395256916996,30.3241106719368,30.0395256916996,30.1660079051383,16500
2013-05-02,30.0079051383399,30.3557312252964,30.0079051383399,30.1343873517787,28000
2013-05-05,30.0711462450593,30.0711462450593,29.8181818181818,29.9130434782609,11000
2013-05-06,29.7233201581028,30.3241106719368,29.7233201581028,30.102766798419,22500
2013-05-07,29.8814229249012,30.4822134387352,29.8814229249012,30.1343873517787,15000
2013-05-08,29.7865612648221,30.2292490118577,29.7865612648221,29.9130434782609,9000
2013-05-09,30.0395256916996,30.0395256916996,29.6600790513834,29.7549407114624,12500
2013-05-12,29.4071146245059,30.0395256916996,29.4071146245059,29.8814229249012,33500
2013-05-13,29.8498023715415,29.8814229249012,29.3122529644269,29.7233201581028,17500
2013-05-14,29.7233201581028,30.6719367588933,29.7233201581028,30.1660079051383,59500
2013-05-15,29.8181818181818,29.8181818181818,29.5652173913043,29.6600790513834,16500
2013-05-16,29.7233201581028,29.9762845849802,29.7233201581028,29.7549407114624,19000
2013-05-19,29.7865612648221,30.5138339920949,29.7865612648221,30.1343873517787,24500
2013-05-20,30.4505928853755,32.3794466403162,30.4505928853755,31.7470355731225,67500
2013-05-21,31.304347826087,31.4624505928854,30.197628458498,30.4189723320158,22500
2013-05-22,30.197628458498,30.8300395256917,30.1343873517787,30.3873517786561,24000
2013-05-26,30.2608695652174,30.2608695652174,29.7233201581028,29.9762845849802,18500
2013-05-27,30.0395256916996,30.0395256916996,30.0395256916996,30.0395256916996,3000
2013-05-28,30.0395256916996,30.5770750988142,29.8814229249012,30.0711462450593,15000
2013-05-29,30.4505928853755,30.4822134387352,30.0711462450593,30.3557312252964,14000
2013-05-30,30.9881422924901,31.6205533596838,30.0395256916996,30.3873517786561,26000
2013-06-02,30.6719367588933,31.1778656126482,30.5770750988142,30.7667984189723,20000
2013-06-03,31.5889328063241,31.5889328063241,30.6719367588933,30.7351778656126,40500
2013-06-04,30.4505928853755,31.304347826087,30.4505928853755,30.8616600790514,17500
2013-06-05,30.8300395256917,31.9367588932806,30.8300395256917,31.7154150197628,135000
2013-06-06,33.1383399209486,33.1383399209486,31.0197628458498,31.4940711462451,107000
2013-06-09,31.304347826087,31.5889328063241,30.5138339920949,30.6719367588933,37000
2013-06-10,31.304347826087,31.6205533596838,31.0197628458498,31.2094861660079,28000
2013-06-11,31.5889328063241,31.5889328063241,30.8616600790514,31.0197628458498,45000
2013-06-12,31.3359683794466,31.9367588932806,30.9881422924901,31.6205533596838,56000
2013-06-13,31.6205533596838,31.6205533596838,31.0830039525692,31.2411067193676,15000
2013-06-16,31.1778656126482,31.4624505928854,31.1778656126482,31.3675889328063,58000
2013-06-17,31.6205533596838,32.2529644268775,31.6205533596838,32.0316205533597,98500
2013-06-18,32.2529644268775,32.5691699604743,31.8102766798419,32.3162055335968,60500
