Date,Open,High,Low,Close,Volume
2013-01-01,33.2817142857143,33.9000952380952,33.2817142857143,33.4272380952381,54985
2013-01-02,32.954380952381,33.4635238095238,32.954380952381,33.0634285714286,38751
2013-01-03,33.6818095238095,33.6818095238095,33.0998095238095,33.4272380952381,61793
2013-01-06,33.4272380952381,33.4635238095238,33.0634285714286,33.2817142857143,49225
2013-01-07,33.0998095238095,33.0998095238095,32.9907619047619,33.0634285714286,45559
2013-01-08,33.0634285714286,33.0998095238095,32.5905714285714,32.8088571428571,60222
2013-01-09,32.918,33.0998095238095,32.4451428571429,32.954380952381,64411
2013-01-10,32.8452380952381,32.918,32.5179047619048,32.7360952380952,70695
2013-01-13,33.0998095238095,33.2089523809524,32.918,33.0270476190476,42417
2013-01-14,32.7724761904762,33.0998095238095,32.7360952380952,32.954380952381,24089
2013-01-15,32.7360952380952,33.0270476190476,32.4815238095238,32.6269523809524,41370
2013-01-16,32.918,32.918,32.7360952380952,32.8088571428571,25660
2013-01-17,32.7360952380952,32.9907619047619,32.372380952381,32.5541904761905,102639
2013-01-20,32.5541904761905,32.5541904761905,32.0813333333333,32.1904761904762,86929
2013-01-21,31.4266666666667,32.1904761904762,31.4266666666667,31.6812380952381,64411
2013-01-22,31.8267619047619,32.0813333333333,31.790380952381,31.9359047619048,43464
2013-01-23,32.5905714285714,32.5905714285714,31.9722857142857,32.372380952381,57604
2013-01-24,32.8088571428571,32.954380952381,32.4087619047619,32.5541904761905,122015
2013-01-27,33.3180952380952,34.518380952381,33.2453333333333,34.1182857142857,213133
2013-01-28,34.518380952381,35.2095238095238,33.6454285714286,34.9912380952381,216275
2013-01-29,35.5004761904762,35.9369523809524,35.027619047619,35.3186666666667,194281
2013-01-30,35.646,35.646,34.5547619047619,34.6639047619048,188521
2013-01-31,34.8458095238095,34.9548571428571,34.2638095238095,34.5547619047619,96355
2013-02-03,31.3175238095238,35.5368571428571,31.3175238095238,34.9184761904762,196376
2013-02-04,35.2822857142857,35.9733333333333,34.9548571428571,35.027619047619,112589
2013-02-05,35.100380952381,35.7551428571429,34.9184761904762,35.5732380952381,131441
2013-02-06,36.0824761904762,36.5553333333333,35.8278095238095,36.228,362902
2013-02-07,36.7008571428571,38.919619047619,36.6644761904762,38.4103809523809,720044
2013-02-10,39.5015238095238,39.5015238095238,38.7013333333333,38.8104761904762,303204
2013-02-11,37.8283809523809,39.1378095238095,37.5010476190476,38.5559047619048,271784
2013-02-12,39.2469523809524,41.4293333333333,39.2469523809524,40.0835238095238,1147881
2013-02-13,40.3745714285714,40.8110476190476,38.2284761904762,38.6285714285714,648825
2013-02-14,39.2469523809524,39.4288571428571,38.2284761904762,38.6649523809524,629973
2013-02-17,41.647619047619,41.647619047619,39.4652380952381,39.974380952381,1048384
2013-02-18,39.7198095238095,40.3745714285714,38.8468571428571,39.0286666666667,362378
2013-02-19,39.4652380952381,40.3381904761905,38.1193333333333,38.7740952380952,500103
2013-02-20,38.6285714285714,38.9922857142857,37.8647619047619,38.1193333333333,448784
2013-02-24,36.9190476190476,38.2284761904762,36.7735238095238,37.1373333333333,446165
2013-02-25,36.3734285714286,37.792,36.191619047619,36.3370476190476,249266
2013-02-26,36.9918095238095,37.8647619047619,36.3734285714286,37.755619047619,338813
2013-02-27,36.9190476190476,37.3919047619048,36.2642857142857,36.4825714285714,906470
2013-03-03,36.4098095238095,36.4098095238095,32.8160952380952,32.8160952380952,383486
2013-03-04,32.6269523809524,33.856380952381,32.6269523809524,33.2889523809524,220746
2013-03-05,34.0455238095238,34.0455238095238,32.8634285714286,33.2417142857143,153878
2013-03-06,33.9037142857143,34.0455238095238,32.958,33.0525714285714,111582
2013-03-07,32.6269523809524,33.0998095238095,32.1540952380952,32.5797142857143,68883
2013-03-10,33.1471428571429,33.1471428571429,30.8300952380952,32.0122857142857,90635
2013-03-11,30.7355238095238,32.1068571428571,30.0262857142857,30.8300952380952,79759
2013-03-12,29.9317142857143,31.4448571428571,29.9317142857143,31.2557142857143,71702
2013-03-13,32.1540952380952,32.6269523809524,31.6812380952381,32.2486666666667,123263
2013-03-14,32.2486666666667,32.5323809523809,32.2486666666667,32.3432380952381,226789
2013-03-18,32.3432380952381,33.0052380952381,32.1540952380952,32.296,53575
2013-03-19,32.8160952380952,33.5726666666667,32.5323809523809,33.4308571428571,143807
2013-03-20,33.9037142857143,33.9037142857143,32.3905714285714,32.3905714285714,90635
2013-03-24,32.3905714285714,32.6269523809524,30.6882857142857,30.9246666666667,102317
2013-03-25,31.5866666666667,31.6812380952381,29.7898095238095,30.3572380952381,64854
2013-03-27,29.7425714285714,29.9789523809524,29.1751428571429,29.2697142857143,84995
2013-03-28,30.3572380952381,30.3572380952381,29.648,29.9317142857143,62437
2013-03-31,29.411619047619,29.7425714285714,28.6550476190476,28.749619047619,84190
2013-04-01,28.4185714285714,28.4185714285714,27.3310476190476,27.3782857142857,117221
2013-04-02,27.8984761904762,27.8984761904762,27.425619047619,27.6147619047619,38268
2013-04-03,28.3713333333333,28.6077142857143,27.8984761904762,28.2767619047619,49950
2013-04-04,27.8511428571429,28.3713333333333,27.8511428571429,28.324,227594
2013-04-07,26.9527619047619,28.5604761904762,26.9054285714286,28.3713333333333,146224
2013-04-08,28.5131428571429,29.2223809523809,28.4185714285714,28.6550476190476,59618
2013-04-09,29.648,29.6952380952381,28.8441904761905,29.3170476190476,66466
2013-04-10,29.6952380952381,30.6882857142857,29.1278095238095,29.2697142857143,89829
2013-04-11,29.3170476190476,29.3170476190476,28.6077142857143,28.9387619047619,58409
2013-04-15,29.7425714285714,30.31,29.3642857142857,30.1680952380952,55992
2013-04-16,29.7898095238095,30.0735238095238,28.6550476190476,28.749619047619,111582
2013-04-17,28.7022857142857,29.2223809523809,28.3713333333333,28.8914285714286,54381
2013-04-18,29.0805714285714,29.0805714285714,28.6550476190476,28.7968571428571,62035
2013-04-21,28.5131428571429,28.8441904761905,27.8984761904762,28.1348571428571,91038
2013-04-22,27.8039047619048,28.324,27.8039047619048,28.0402857142857,27795
2013-04-23,28.1348571428571,28.2767619047619,27.7565714285714,27.8511428571429,44713
2013-04-24,27.8984761904762,28.1348571428571,27.425619047619,27.6147619047619,163546
2013-04-25,27.6147619047619,27.6147619047619,27.2364761904762,27.2837142857143,59215
2013-04-28,26.9527619047619,27.5201904761905,26.8581904761905,27.2837142857143,99497
2013-04-29,27.3782857142857,27.5201904761905,27.1419047619048,27.3782857142857,102317
2013-04-30,27.0,27.5201904761905,27.0,27.3782857142857,100303
